address,lat,lng,incidentCount
"600 MT SUNDANCE BY, LETHBRIDGE, AB, Canada",49.6515782,-112.8681887,1
"600 LYNX BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"600 DEVONIA RD, LETHBRIDGE, AB, Canada",49.67855669999999,-112.9091703,1
"800 DEVONIA RD, LETHBRIDGE, AB, Canada",49.67855669999999,-112.9091703,1
"800 CANYONVIEW CL, LETHBRIDGE, AB, Canada",49.65361739999999,-112.8494793,1
"800 2 ST, CALGARY, AB, Canada",51.045355,-114.067653,1
"600 43 ST, LETHBRIDGE, AB, Canada",49.7087775,-112.7788532,1
"600 29 ST, LETHBRIDGE, AB, Canada",49.6915841,-112.7973148,1
"600 25 AV, CALGARY, AB, Canada",51.07539250000001,-114.0505833,1
"600 19 ST, FORT MACLEOD, AB, Canada",49.7211331,-113.3976576,1
"600 11 ST, BROOKS, AB, Canada",50.5722301,-111.9149386,1
"600 1 ST, RED CLIFF, AB, Canada",50.0688439,-110.7877265,1
"5800 52 ST, TABER, AB, Canada",49.7944518,-112.146624,1
"5800 1 AV, LETHBRIDGE, AB, Canada",49.6988129,-112.7554495,1
"54000 223 RANGE ROAD RD, MAGRATH, AB, Canada",49.41737149999999,-112.8685609,1
"5400 24 AV, LETHBRIDGE, AB, Canada",49.6689823,-112.7596293,1
"5400 13 ST, LETHBRIDGE, AB, Canada",49.7561917,-112.8238644,1
"5300 47 AV, TABER, AB, Canada",49.783466,-112.1448641,1
"5200 3, LETHBRIDGE, AB, Canada",49.7063181,-112.8549906,1
"5200 3 ST, COALHURST, AB, Canada",49.7474314,-112.9329677,1
"700 STAFFORD AV, LETHBRIDGE, AB, Canada",49.7175781,-112.8359231,1
"75000 RNG RD 212, LETHBRIDGE COUNTY, AB, Canada",49.8199796,-112.8319593,1
"900 10A AV, LETHBRIDGE, AB, Canada",49.6823473,-112.8231217,1
"500 ARBOURWOOD TE, LETHBRIDGE, AB, Canada",49.6490912,-112.7860403,1
"600 23 ST, LETHBRIDGE, AB, Canada",49.7076363,-112.8087239,1
"1 - 100W, RAYMOND, AB, Canada",49.4607674,-112.6650304,1
"500 1ST AV, LETHBRIDGE, AB, Canada",49.6979397,-112.8401578,1
"100 MOONLIGHT BD, LETHBRIDGE, AB, Canada",49.6628119,-112.8994861,1
"100 SHERWOOD PL, LETHBRIDGE, AB, Canada",49.6896211,-112.8850119,1
"100 STONECREST PT, LETHBRIDGE, AB, Canada",49.6647462,-112.8551439,1
"100 TUDOR CR, LETHBRIDGE, AB, Canada",49.6675023,-112.8122686,1
"1000 10 AV, LETHBRIDGE, AB, Canada",49.71363179999999,-112.832156,1
"1000 28 ST, LETHBRIDGE, AB, Canada",49.7148412,-112.8014328,1
"1000 2A, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1000 CANYON BD, LETHBRIDGE, AB, Canada",49.6547795,-112.8466605,1
"1000 WATERTON AV, PINCHER CREEK, AB, Canada",49.4849451,-113.9376851,1
"1100 21 ST, LETHBRIDGE, AB, Canada",49.6815065,-112.8118431,1
"1100 2ND AV, LETHBRIDGE, AB, Canada",49.7007355,-112.8230553,1
"1100 30 ST, LETHBRIDGE, AB, Canada",49.681773,-112.7964023,1
"1100 JOHN AV, PINCHER CREEK, AB, Canada",49.4883908,-113.9427848,1
"1100 PACIFIC CI CI, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1200 12B ST, LETHBRIDGE, AB, Canada",49.71581159999999,-112.8274678,1
"1200 14 ST, LETHBRIDGE, AB, Canada",49.68018050000001,-112.8231477,1
"100 SHERWOOD BD, LETHBRIDGE, AB, Canada",49.6872984,-112.8827218,1
"100 KEYSTONE TE, LETHBRIDGE, AB, Canada",49.6678373,-112.9072265,1
"1200 18 ST, LETHBRIDGE, AB, Canada",49.7154886,-112.81732,1
"100 HERITAGE PT, LETHBRIDGE, AB, Canada",49.6966218,-112.8753278,1
"1 ST & FAIRMONT GT, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,1
"1 ST & GATEWAY MW, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,1
"1 ST & SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.683683,-112.7921945,1
"1 ST & ST EDWARD BD, LETHBRIDGE, AB, Canada",49.7201257,-112.8291404,1
"1 ST & WHOOP UP DR, LETHBRIDGE, AB, Canada",49.6870304,-112.8656061,1
"1 STREET ST, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,1
"1 SUNSET LN, LETHBRIDGE COUNTY, AB, Canada",49.6693738,-112.9377652,1
"1 YORKVILLE BD, CALGARY, AB, Canada",50.87734,-114.0779289,1
"100 BEAVERPOND CT, LETHBRIDGE, AB, Canada",49.7282124,-112.8182323,1
"100 DALHOUSIE CT, LETHBRIDGE, AB, Canada",49.6701965,-112.8704086,1
"100 FLAMBOROUGH GD, LETHBRIDGE, AB, Canada",49.6779147,-112.7879432,1
"100 GATEWAY MW, LETHBRIDGE, AB, Canada",49.6638601,-112.7794831,1
"100 HARU MORIYAMA RD, LETHBRIDGE, AB, Canada",49.7364533,-112.8316869,1
"100 HARVARD CR, LETHBRIDGE, AB, Canada",49.6741525,-112.8908893,1
"100 HERITAGE LN, LETHBRIDGE, AB, Canada",49.6969934,-112.8857812,1
"1200 16 AV, LETHBRIDGE, AB, Canada",49.6764296,-112.8246108,1
"1200 20 AV, COALDALE, AB, Canada",49.7278367,-112.6100189,1
"1 ST & CNT, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,1
"1400 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",49.6777312,-112.7975722,1
"14000 120 ST, EDMONTON, AB, Canada",53.6025196,-113.5275687,1
"1500 19 AV, LETHBRIDGE, AB, Canada",49.7214963,-112.8214955,1
"1500 20 AV, LETHBRIDGE, AB, Canada",49.6720966,-112.8213279,1
"1500 20 ST, LETHBRIDGE, AB, Canada",49.6769345,-112.8128357,1
"1500 28 ST, LETHBRIDGE, AB, Canada",49.67769879999999,-112.8015008,1
"1500 7 AV, LETHBRIDGE, AB, Canada",49.6892513,-112.820711,1
"1500 CEDAR PL, LETHBRIDGE, AB, Canada",49.6771277,-112.7844344,1
"1600 17 ST, LETHBRIDGE, AB, Canada",49.67645599999999,-112.8184657,1
"1600 26 ST, LETHBRIDGE, AB, Canada",49.6759199,-112.8044334,1
"1600 31 ST, LETHBRIDGE, AB, Canada",49.7209389,-112.7949782,1
"1600 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",49.676114,-112.792066,1
"1600 LENA AV, LAVAL, QC, Canada",45.5893155,-73.7334303,1
"1700 1 ST, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,1
"1700 26 ST, LETHBRIDGE, AB, Canada",49.6749194,-112.8049207,1
"1700 9 AV, LETHBRIDGE, AB, Canada",49.686676,-112.8170885,1
"1400 ST BASIL RD, LETHBRIDGE, AB, Canada",49.71732859999999,-112.8259427,1
"1400 CEDAR PL, LETHBRIDGE, AB, Canada",49.677784,-112.783944,1
"1200 2A AVE, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1400 ASPEN PL, LETHBRIDGE, AB, Canada",49.6778031,-112.7866665,1
"1200 36 ST, LETHBRIDGE, AB, Canada",49.7159464,-112.7898036,1
"1200 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",49.6796571,-112.7963418,1
"1200 LAKEWOOD RD, LETHBRIDGE, AB, Canada",49.67960069999999,-112.789087,1
"1300 1 AV, LETHBRIDGE, AB, Canada",49.6984671,-112.8262819,1
"1300 14 AV, LETHBRIDGE, AB, Canada",49.6780072,-112.8238898,1
"1300 16 AVE, LETHBRIDGE, AB, Canada",49.6761677,-112.824778,1
"1300 22 AV, COALDALE, AB, Canada",49.724456,-112.6125865,1
"1300 26 ST, LETHBRIDGE, AB, Canada",49.67908689999999,-112.8048347,1
"1300 27 ST, LETHBRIDGE, AB, Canada",49.71771769999999,-112.8038475,1
"1300 33 ST, LETHBRIDGE, AB, Canada",49.7169034,-112.7924046,1
"1300 9 ST, LETHBRIDGE, AB, Canada",49.7166948,-112.8342221,1
"1300 ST ANDREW RD, LETHBRIDGE, AB, Canada",49.7167116,-112.8313205,1
"1400 24 AV, LETHBRIDGE, AB, Canada",49.7255145,-112.8219756,1
"1400 25 AV, LETHBRIDGE, AB, Canada",49.72637,-112.822021,1
"1400 9 ST, LETHBRIDGE, AB, Canada",49.71773289999999,-112.8342939,1
"1 ST & CROWSNEST HW, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,1
"1 ST & BLACKWOLF BD, LETHBRIDGE, AB, Canada",49.7383737,-112.8125052,1
"1700 CEDAR RD, LETHBRIDGE, AB, Canada",49.67516,-112.7839553,1
"1 AV & NORMANDY RD, LETHBRIDGE, AB, Canada",49.6943043,-112.7966282,1
"1 AVE & 2A ST, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 AVE & 6 AVE, LETHBRIDGE, AB, Canada",49.6975486,-112.7779429,1
"1 AVE & CROWSNEST TR, LETHBRIDGE, AB, Canada",49.69834969999999,-112.7837584,1
"1 AVE & MAYOR MAGRATH DRIVE DR, LETHBRIDGE, AB, Canada",49.6790946,-112.8024808,1
"1 AVENUE, LETHBRIDGE, AB, Canada",49.698021,-112.8385301,1
"1 BEAVERBROOK BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 BERKLEY PL, LETHBRIDGE, AB, Canada",49.67661,-112.8713872,1
"1 CANYON CL, LETHBRIDGE, AB, Canada",49.65165349999999,-112.839104,1
"1 CANYONCREST WY, LETHBRIDGE, AB, Canada",49.65537639999999,-112.8418405,1
"1 CHINOOK HT, LETHBRIDGE, AB, Canada",49.6707381,-112.8161868,1
"1 EDGEMOOR WY, LETHBRIDGE COUNTY, AB, Canada",49.8199796,-112.8319593,1
"1 EDGEWOOD PL, LETHBRIDGE, AB, Canada",49.6901245,-112.8822528,1
"1 ERMINEDALE BD, LETHBRIDGE, AB, Canada",49.730233,-112.817141,1
"1 ERMINEGLEN RD, LETHBRIDGE, AB, Canada",49.7309099,-112.8174468,1
"1 ERMINEVIEW PL, LETHBRIDGE, AB, Canada",49.7309016,-112.812018,1
"1 AV, COALHURST, AB, Canada",49.7461027,-112.9382081,1
"1 AV & MEADOWLARK BD, LETHBRIDGE, AB, Canada",49.7243657,-112.8095825,1
"1 FAIRMONT LK, LETHBRIDGE, AB, Canada",49.665235,-112.7817683,1
"1 AV & MCKILLOP PL, LETHBRIDGE, AB, Canada",49.7069059,-112.802344,1
"1 ABERDEEN BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 APERTURE PK, LETHBRIDGE, AB, Canada",49.6745392,-112.8641213,1
"1 AV & 27 ST, LETHBRIDGE, AB, Canada",49.6833463,-112.8031862,1
"1 AV & 2A AV, LETHBRIDGE, AB, Canada",49.7002129,-112.8525941,1
"1 AV & 47 ST, LETHBRIDGE, AB, Canada",49.698021,-112.8385301,1
"1 AV & 6 AV, LETHBRIDGE, AB, Canada",49.6975486,-112.7779429,1
"1 AV & CEDAR RD, LETHBRIDGE, AB, Canada",49.6746771,-112.7839574,1
"1 AV & ERMINDALE BD, LETHBRIDGE, AB, Canada",49.730233,-112.817141,1
"1 AV & FAIRWAY PLAZA RD, LETHBRIDGE, AB, Canada",49.6684957,-112.7923393,1
"1 AV & FAIRWAY RD, LETHBRIDGE, AB, Canada",49.698021,-112.8385301,1
"1 AV & HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",49.679167,-112.7961134,1
"1 AV & INDIAN BATTLE RD, LETHBRIDGE, AB, Canada",49.7023639,-112.8599564,1
"1 AV & LAKEHILL CR, LETHBRIDGE, AB, Canada",49.674297,-112.7943912,1
"1 AV & LAKEPOINT RD, LETHBRIDGE, AB, Canada",49.67369,-112.7959524,1
"1 AV & LAKESIDE RD, LETHBRIDGE, AB, Canada",49.6747893,-112.7963112,1
"1 ETON RD, LETHBRIDGE, AB, Canada",49.6700917,-112.8852142,1
"1 FAIRMONT TE, LETHBRIDGE, AB, Canada",49.665235,-112.7817683,1
"1 ST & 8A AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 11 AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 14 AV, LETHBRIDGE, AB, Canada",49.71761979999999,-112.7805765,1
"1 ST & 16 AV, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 ST & 16 AVE, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 ST & 22 AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 23 AV, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,1
"1 ST & 24 AV, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 ST & 24 ST, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 ST & 3 AVE, LETHBRIDGE, AB, Canada",49.6960906,-112.8182752,1
"1 ST & 3 HW, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 3A AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 40 AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 41 AV, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 ST & 43 AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 5 AVE, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 62 AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 13 AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 ST & 10 AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,1
"1 FIRELIGHT WY, LETHBRIDGE, AB, Canada",49.6700446,-112.8972976,1
"1 SANDSTONE RD, LETHBRIDGE, AB, Canada",49.65136769999999,-112.8035561,1
"1 GREAT BEAR BD, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 HW & 43 ST, LETHBRIDGE COUNTY, AB, Canada",49.6994005,-112.7784373,1
"1 HW & 58 ST, LETHBRIDGE, AB, Canada",49.6543576,-112.7564953,1
"1 HW & OLDMAN RIVER BRIDGE, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"1 HW, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,1
"1 KINGS GT, LETHBRIDGE, AB, Canada",49.6657164,-112.8153492,1
"1 LAKHOTA RD, LETHBRIDGE, AB, Canada",49.6860752,-112.8957148,1
"1 LARKSPUR RD, LETHBRIDGE, AB, Canada",49.7219843,-112.8038521,1
"1 LAURENTIAN PL, LETHBRIDGE, AB, Canada",49.665346,-112.8733057,1
"1 NEVADA RD, LETHBRIDGE, AB, Canada",49.6779458,-112.8780583,1
"1 PLACE DE LA COTE-VERTU, SAINT-LAURENT, QC, Canada",45.530058,-73.6675767,1
"1 RALSTON CR, RED DEER, AB, Canada",52.2716681,-113.7439351,1
"1 RIVERGROVE LN, LETHBRIDGE, AB, Canada",49.65498849999999,-112.8657324,1
"1 RIVERMONT CR, LETHBRIDGE, AB, Canada",49.6596086,-112.8615107,1
"1 ROBIN RD, LETHBRIDGE, AB, Canada",49.7249669,-112.8048991,1
"1700 ASHGROVE RD, LETHBRIDGE, AB, Canada",49.6750666,-112.7914886,1
"1700 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",49.67543329999999,-112.7926351,1
"4600 31 AV, LETHBRIDGE, AB, Canada",49.6619774,-112.7979243,1
"3000 36 ST, LETHBRIDGE, AB, Canada",49.7306434,-112.7890267,1
"3100 1 AV, LETHBRIDGE, AB, Canada",49.697529,-112.7931748,1
"3100 12 AV, LETHBRIDGE, AB, Canada",49.7157542,-112.7945468,1
"3100 6 AV, LETHBRIDE, AB, Canada",49.6916109,-112.7947024,1
"3200 18 AV, LETHBRIDGE, AB, Canada",49.7219272,-112.7924887,1
"3200 29 ST, LETHBRIDGE, AB, Canada",49.6613293,-112.8010062,1
"3200 44 ST, LETHBRIDGE, AB, Canada",49.6655526,-112.7767924,1
"3300 28 ST, LETHBRIDGE, AB, Canada",49.6606649,-112.802175,1
"3300 32 AV, LETHBRIDGE, AB, Canada",49.7319142,-112.7943564,1
"3300 9 AV, LETHBRIDGE, AB, Canada",49.7123031,-112.792054,1
"3300 KEHO PL, LETHBRIDGE, AB, Canada",49.6772709,-112.7926115,1
"3400 24 AV, LETHBRIDGE, AB, Canada",49.7251965,-112.790173,1
"3500 23 AV, LETHBRIDGE, AB, Canada",49.6700633,-112.7898261,1
"3500 6 AV, LETHBRIDGE, AB, Canada",49.6916202,-112.7908318,1
"3600 4 AV, LETHBRIDGE, AB, Canada",49.7044319,-112.8058519,1
"3600 6 AV, LETHBRIDGE, AB, Canada",49.6916203,-112.7907559,1
"3000 PARKSIDE DR, LETHBRIDGE, AB, Canada",49.683393,-112.7959665,1
"3000 32 AV, LETHBRIDGE, AB, Canada",49.6609681,-112.7994365,1
"3700 6 AV, LETHBRIDGE, AB, Canada",49.6916204,-112.79068,1
"3000 28 ST, LETHBRIDGE, AB, Canada",49.66396719999999,-112.8022284,1
"2900 WALSH DR, LETHBRIDGE, AB, Canada",49.6984479,-112.922394,1
"300 11B ST, NOBLEFORD, AB, Canada",49.8865531,-113.0527889,1
"300 34 ST, LETHBRIDGE, AB, Canada",49.6956358,-112.7911469,1
"300 4 AV, LETHBRIDGE, AB, Canada",49.6936063,-112.8415422,1
"300 400, RAYMOND, AB, Canada",49.4696817,-112.6622979,1
"300 5 AV, LETHBRIDGE, AB, Canada",49.69272729999999,-112.8415369,1
"300 AQUITANIA BD, LETHBRIDGE, AB, Canada",49.68661300000001,-112.9076831,1
"300 CANYON MEADOWS RD, LETHBRIDGE, AB, Canada",49.6550819,-112.8510214,1
"300 COLLEGE DR, LETHBRIDGE, AB, Canada",49.6657889,-112.8087961,1
"300 ENGINEER AV, COALDALE, AB, Canada",49.7334623,-112.6187675,1
"300 FIRELIGHT CR, LETHBRIDGE, AB, Canada",49.6686251,-112.8958943,1
"300 MINERS CH, LETHBRIDGE, AB, Canada",49.6637557,-112.9036361,1
"300 MT SUNDIAL CT, LETHBRIDGE, AB, Canada",49.65012609999999,-112.8765288,1
"300 SILKSTONE CV, LETHBRIDGE, AB, Canada",49.6698774,-112.9028107,1
"300 SLADER ST, OTTAWA, ON, Canada",45.4185269,-75.7013308,1
"3600 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.683367,-112.7889189,1
"3700 FORESTRY AV, LETHBRIDGE, AB, Canada",49.6761037,-112.7874087,1
"2900 PARKSIDE DR, LETHBRIDGE, AB, Canada",49.6837003,-112.7988303,1
"400 SQUAMISH LANE, LETHBRIDGE, AB, Canada",49.6882886,-112.9002163,1
"4000 26 AV, LETHBRIDGE, AB, Canada",49.7272251,-112.7790731,1
"4100 11 ST, LETHBRIDGE, AB, Canada",49.7384735,-112.8287666,1
"4100 18 AV, LETHBRIDGE, AB, Canada",49.7216348,-112.7803219,1
"4100 FORESTRY AV, LETHBRIDGE, AB, Canada",49.6760914,-112.7816719,1
"4200 20 AV, LETHBRIDGE, AB, Canada",49.6726758,-112.7813001,1
"4300 3 AV, FAIRVIEW, AB, Canada",56.06959070000001,-118.3922766,1
"4300 3 AV, LETHBRIDGE, AB, Canada",49.6956376,-112.7906846,1
"4300 4 AV, FAIRVIEW, AB, Canada",56.06959070000001,-118.3922766,1
"4300 50 AV, TABER, AB, Canada",49.7858796,-112.1644249,1
"4400 31 AVE, LETHBRIDGE, AB, Canada",49.6619774,-112.7979243,1
"4400 43 ST, LETHBRIDGE, AB, Canada",49.644257,-112.7710901,1
"4400 FAIRMONT GT, LETHBRIDGE, AB, Canada",49.66401,-112.77734,1
"4500 10 ST, LETHBRIDGE, AB, Canada",49.6497368,-112.8693414,1
"4500 2 ST, CLARESHOLM, AB, Canada",50.02182999999999,-113.5774677,1
"4500 25 AV, LETHBRIDGE, AB, Canada",49.6680634,-112.7755167,1
"400 THYRZA BURKITT LK, LETHBRIDGE, AB, Canada",49.7323034,-112.8281823,1
"400 SILKSTONE CR, LETHBRIDGE, AB, Canada",49.6700733,-112.9012532,1
"3800 14 AV, LETHBRIDGE, AB, Canada",49.7174894,-112.7858245,1
"400 SHERWOOD PL, LETHBRIDGE, AB, Canada",49.68594969999999,-112.880598,1
"3800 28 ST, LETHBRIDGE, AB, Canada",49.7532548,-112.8002353,1
"3800 56 ST, WETASKIWIN, AB, Canada",52.9573786,-113.391327,1
"3800 UNIVERSITY DR, LETHBRIDGE, AB, Canada",49.6497368,-112.8693414,1
"3900 43 ST, LETHBRIDGE, AB, Canada",49.6539991,-112.7792848,1
"3900 5 AV, LETHBRIDGE, AB, Canada",49.6934097,-112.7919736,1
"3900 UNIVERSITY DR, LETHBRIDGE, AB, Canada",49.6497368,-112.8693414,1
"400 12 AV, LETHBRIDGE, AB, Canada",49.7154878,-112.8414096,1
"400 24 ST, LETHBRIDGE, AB, Canada",49.6949839,-112.8074903,1
"400 26 ST, LETHBRIDGE, AB, Canada",49.6946632,-112.8048844,1
"400 40 AV, LETHBRIDGE, AB, Canada",49.7377968,-112.828801,1
"400 5, LETHBRIDGE, AB, Canada",49.69377739999999,-112.8400691,1
"400 COULEE SPRINGS RD, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"400 HARU MORIYAMA PL, LETHBRIDGE, AB, Canada",49.736362,-112.8275812,1
"400 MEADOWLARK DR, LETHBRIDGE, AB, Canada",49.6989524,-112.9524698,1
"400 RIVERGROVE CH, LETHBRIDGE, AB, Canada",49.6530997,-112.8661067,1
"2900 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.6837003,-112.7988303,1
"2900 30 AV, LETHBRIDGE, AB, Canada",49.6630757,-112.8006151,1
"1700 LAKEPOINT RD, LETHBRIDGE, AB, Canada",49.6745323,-112.7962773,1
"200 43 ST, LETHBRIDGE, AB, Canada",49.7004358,-112.7789035,1
"200 BRITTANIA BD, LETHBRIDGE, AB, Canada",49.67328990000001,-112.9097205,1
"200 CANYON ESTATES WY, LETHBRIDGE, AB, Canada",49.6530195,-112.8534972,1
"200 CANYON TE, LETHBRIDGE, AB, Canada",49.6494004,-112.8303697,1
"200 CANYONCREST PT, LETHBRIDGE, AB, Canada",49.6571767,-112.8454952,1
"200 GRASSLANDS BD, LETHBRIDGE, AB, Canada",49.6953694,-112.9112341,1
"200 GRIZZLY BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,1
"200 JESSIE ROBINSON CL, LETHBRIDGE, AB, Canada",49.72934189999999,-112.8296628,1
"200 LAKHOTA CR, LETHBRIDGE, AB, Canada",49.6857042,-112.8980702,1
"200 PRAIRIE ROSE PL, LETHBRIDGE, AB, Canada",49.6476406,-112.7911722,1
"200 STUBB ROSS RD, LETHBRIDGE COUNTY, AB, Canada",49.6387927,-112.790035,1
"2000 21 AV, LETHBRIDGE, AB, Canada",49.7235337,-112.8135756,1
"2000 22 AV, LETHBRIDGE, AB, Canada",49.6707076,-112.8124459,1
"2000 8 AV, FORT MACLEOD, AB, Canada",49.7225664,-113.3908222,1
"2000 AIRPORT RD, CALGARY, AB, Canada",51.133019,-114.0067926,1
"20600 24 AV, BELLEVUE, AB, Canada",49.5876832,-114.3681893,1
"200 6 ST, STIRLING, AB, Canada",49.5064552,-112.532712,1
"200 33 ST, LETHBRIDGE, AB, Canada",49.6940037,-112.7928501,1
"2100 18 AV, LETHBRIDGE, AB, Canada",49.674633,-112.8114895,1
"200 18 AV, THREE HILLS, AB, Canada",51.707525,-113.2430536,1
"1800 11 AV, LETHBRIDGE, AB, Canada",49.7144101,-112.8165887,1
"1800 17A ST, LETHBRIDGE, AB, Canada",49.6743321,-112.8175515,1
"1800 21 AV, LETHBRIDGE, AB, Canada",49.7233153,-112.8172249,1
"1800 24 ST, LETHBRIDGE, AB, Canada",49.6744886,-112.8077184,1
"1800 3 HW, FORT MACLEOD, AB, Canada",49.7247299,-113.4003766,1
"1900 1 AV, LETHBRIDGE, AB, Canada",49.6984671,-112.8262819,1
"1900 18 AV, COALDALE, AB, Canada",49.729708,-112.6214984,1
"1900 19 AV, LETHBRIDGE, AB, Canada",49.6737103,-112.8134617,1
"1900 19 ST, LETHBRIDGE, AB, Canada",49.6734995,-112.8137897,1
"1900 20 ST, LETHBRIDGE, AB, Canada",49.6734056,-112.8133139,1
"1900 22 AV, COALDALE, AB, Canada",49.7242449,-112.6216388,1
"1900 22 AV, LETHBRIDGE, AB, Canada",49.6707212,-112.8139946,1
"1900 25 AV, LETHBRIDGE, AB, Canada",49.7263497,-112.815657,1
"1900 SCENIC DR, LETHBRIDGE, AB, Canada",49.6705923,-112.8154756,1
"200 100, RAYMOND, AB, Canada",49.459148,-112.655775,1
"2100 16 AV, LETHBRIDGE, AB, Canada",49.6761667,-112.8112896,1
"2100 18 ST, LETHBRIDGE, AB, Canada",49.7234795,-112.8178203,1
"2900 29 AV, LETHBRIDGE, AB, Canada",49.6648633,-112.7999947,1
"2500 4 AV, LETHBRIDGE, AB, Canada",49.703971,-112.8361478,1
"2500 HIGHLANDS BD, LETHBRIDGE, AB, Canada",49.6941349,-112.8969102,1
"2600 1 ST, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,1
"2600 10 AV, LETHBRIDGE, AB, Canada",49.7133745,-112.8044666,1
"2600 14 AV, LETHBRIDGE, AB, Canada",49.718175,-112.8050091,1
"2600 6 AV, LETHBRIDGE, AB, Canada",49.6913156,-112.8041274,1
"2600 BLACKWOLF RD, LETHBRIDGE, AB, Canada",49.7392828,-112.8107673,1
"2700 23 AV, LETHBRIDGE, AB, Canada",49.6696958,-112.8029674,1
"2700 26 AV, LETHBRIDGE, AB, Canada",49.6676094,-112.8018001,1
"2700 29 ST, LETHBRIDGE, AB, Canada",49.6663527,-112.8001821,1
"2700 45 ST, LETHBRIDGE, AB, Canada",49.6665304,-112.7758901,1
"2700 5 AV, LETHBRIDGE, AB, Canada",49.6932246,-112.8027386,1
"2700 MCKILLOP PL, LETHBRIDGE, AB, Canada",49.7061912,-112.8033262,1
"2800 34 ST, LETHBRIDGE, AB, Canada",49.7007108,-112.7786939,1
"2800 LAKEVIEW DR, LETHBRIDGE, AB, Canada",49.6760674,-112.7971103,1
"2900 16 AV, LETHBRIDGE, AB, Canada",49.7203258,-112.7983941,1
"2500 8 AV, LETHBRIDGE, AB, Canada",49.710804,-112.8052562,1
"2500 36 ST, LETHBRIDGE, AB, Canada",49.669557,-112.7886636,1
"2200 12 AV, LETHBRIDGE, AB, Canada",49.6797635,-112.8095753,1
"2500 3 AV, LETHBRIDGE, AB, Canada",49.6962516,-112.8049007,1
"2200 13 ST, COALDALE, AB, Canada",49.7234389,-112.6122793,1
"2200 13 ST, LETHBRIDGE, AB, Canada",49.7242177,-112.8244656,1
"2200 18 AV, COALDALE, AB, Canada",49.7281562,-112.6278431,1
"2200 20 AV, LETHBRIDGE, AB, Canada",49.6722277,-112.8101458,1
"2200 24 AV, COALDALE, AB, Canada",49.7212605,-112.6288166,1
"2200 UNIVERSITY DR, LETHBRIDGE, AB, Canada",49.6824772,-112.8790293,1
"222000 TWP RD 9-4, COALHURST, AB, Canada",49.74916289999999,-112.9368031,1
"2300 11 AV, LETHBRIDGE, AB, Canada",49.6816538,-112.8083537,1
"2300 16 ST, LETHBRIDGE, AB, Canada",49.7246051,-112.8204027,1
"2300 5A AV, LETHBRIDGE, AB, Canada",49.70653249999999,-112.8081258,1
"2300 7 AV, LETHBRIDGE, AB, Canada",49.6889637,-112.8089759,1
"2400 11 AV, LETHBRIDGE, AB, Canada",49.6818625,-112.8071639,1
