ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
RM23051204,"03/01/2023, 3:00:00 PM","03/04/2023, 5:49:09 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Fail to Appear Finger Prints,Other,Fail to Appear Finger Prints
P23009853,"03/03/2023, 2:48:34 PM","03/04/2023, 4:48:59 AM",LETHBRIDGE,AB,.,1600 Block 5A AV,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23009854,"03/03/2023, 2:58:10 PM","03/04/2023, 4:48:59 AM",LETHBRIDGE,AB,.,400 Block COLUMBIA BD,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23009855,"03/03/2023, 2:58:34 PM","03/04/2023, 4:48:59 AM",LETHBRIDGE,AB,.,4400 Block UNIVERSITY DR,FRAUD/DECEPTION,Other,FRAUD/DECEPTION
P23009856,"03/03/2023, 3:03:31 PM","03/04/2023, 4:48:59 AM",LETHBRIDGE,AB,.,200 Block SIXMILE RG,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23009857,"03/03/2023, 3:03:33 PM","03/04/2023, 4:48:59 AM",LETHBRIDGE,AB,.,2400 Block 14 AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23009858,"03/03/2023, 3:16:34 PM","03/04/2023, 4:48:59 AM",LETHBRIDGE,AB,.,1 Block HERITAGE CT,PARKING COMMISSIONAIRE,Other,PARKING COMMISSIONAIRE
P23009859,"03/03/2023, 3:22:58 PM","03/04/2023, 4:48:59 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,SUPPLEMENTAL,Other,SUPPLEMENTAL
P23009860,"03/03/2023, 3:42:57 PM","03/04/2023, 4:48:59 AM",LETHBRIDGE,AB,.,700 Block COALBROOK CL,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
RM23051201,"02/28/2023, 3:00:00 PM","03/04/2023, 4:48:53 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Fail to Appear Finger Prints,Other,Fail to Appear Finger Prints
CA23004820,"03/03/2023, 12:12:00 PM","03/04/2023, 4:48:45 AM",LETHBRIDGE,AB,.,500 Block 8 ST, RMS] Assist Others,Other,Assist Others
P23009850,"03/03/2023, 1:52:06 PM","03/03/2023, 9:49:03 PM",LETHBRIDGE,AB,.,1800 Block 23 ST,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23009851,"03/03/2023, 2:11:54 PM","03/03/2023, 9:49:02 PM",LETHBRIDGE,AB,.,300 Block 7A AV,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23009852,"03/03/2023, 2:40:03 PM","03/03/2023, 9:49:02 PM",LETHBRIDGE,AB,.,800 Block 2A AV,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
RM23051199,"03/03/2023, 1:44:00 PM","03/03/2023, 9:49:03 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
P23009849,"03/03/2023, 1:15:34 PM","03/03/2023, 9:49:10 PM",LETHBRIDGE,AB,.,1200 Block 6 AV,UNKNOWN (3RD PARTY),Other,UNKNOWN (3RD PARTY)
CA23004815,"03/03/2023, 11:07:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,800 Block 5 AV, RMS] Possession of Stolen Goods over $5000,Property Crime,Possession of Stolen Goods over $5000
P23009843,"03/03/2023, 12:02:43 PM","03/03/2023, 8:48:38 PM",LETHBRIDGE,AB,.,600 Block 8 ST,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23009844,"03/03/2023, 12:03:11 PM","03/03/2023, 8:48:38 PM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23009845,"03/03/2023, 12:03:44 PM","03/03/2023, 8:48:38 PM",LETHBRIDGE,AB,.,800 Block 5 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23009846,"03/03/2023, 12:12:00 PM","03/03/2023, 8:48:38 PM",LETHBRIDGE,AB,.,500 Block 8 ST,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23009847,"03/03/2023, 12:22:05 PM","03/03/2023, 8:48:38 PM",LETHBRIDGE,AB,.,400 Block MAYOR MAGRATH DR,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23009848,"03/03/2023, 12:25:49 PM","03/03/2023, 8:48:38 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
CA23004816,"03/03/2023, 11:27:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,400 Block SQUAMISH LN, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
CA23004817,"03/03/2023, 12:03:00 PM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,800 Block 5 AV, RMS] Bylaw - General,Other,Bylaw - General
P23009840,"03/03/2023, 11:07:54 AM","03/03/2023, 8:48:37 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P23009841,"03/03/2023, 11:27:51 AM","03/03/2023, 8:48:38 PM",LETHBRIDGE,AB,.,400 Block SQUAMISH LN,LPS PRIORITY EVENT,Other,LPS PRIORITY EVENT
P23009842,"03/03/2023, 11:31:02 AM","03/03/2023, 8:48:38 PM",LETHBRIDGE,AB,.,400 Block SQUAMISH LN,ASSAULT,Assault,ASSAULT
CA23004814,"03/03/2023, 10:26:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,1 Block SIMON FRASER BD, RMS] Check On Welfare,Other,Check On Welfare
CA23004813,"03/03/2023, 10:12:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Assist Others,Other,Assist Others
CA23004812,"03/03/2023, 9:19:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,900 Block 2 AV, RMS] Immediate Roadside Sanction (IRS) - WARN,Other,Immediate Roadside Sanction (IRS) - WARN
P23009838,"03/03/2023, 10:12:07 AM","03/03/2023, 8:48:37 PM",LETHBRIDGE,AB,.,800 Block 2A AV,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P23009839,"03/03/2023, 10:26:58 AM","03/03/2023, 8:48:37 PM",LETHBRIDGE,AB,.,1 Block SIMON FRASER BD,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
CA23004764,"03/02/2023, 10:17:00 PM","03/03/2023, 8:48:44 PM",LETHBRIDGE,AB,.,700 Block 6 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23004756,"03/02/2023, 8:25:00 PM","03/03/2023, 8:48:44 PM",LETHBRIDGE,AB,.,300 Block 5 ST, RMS] Other Drugs - Possession,Quality of Life,Other Drugs - Possession
P23009835,"03/03/2023, 8:52:55 AM","03/03/2023, 8:48:37 PM",LETHBRIDGE,AB,.,500 Block 7 ST,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23009836,"03/03/2023, 9:00:05 AM","03/03/2023, 8:48:37 PM",LETHBRIDGE,AB,.,2200 Block 7 AV,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P23009837,"03/03/2023, 9:19:27 AM","03/03/2023, 8:48:37 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
CA23004750,"03/02/2023, 7:20:00 PM","03/03/2023, 8:48:43 PM",LETHBRIDGE,AB,.,400 Block SCENIC DR, RMS] Check On Welfare,Other,Check On Welfare
CA23004759,"03/02/2023, 8:43:00 PM","03/03/2023, 8:48:44 PM",LETHBRIDGE,AB,.,1 Block LYNX RD, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23004761,"03/02/2023, 9:06:00 PM","03/03/2023, 8:48:44 PM",LETHBRIDGE,AB,.,2700 Block FAIRWAY PLAZA RD, RMS] Check On Welfare,Other,Check On Welfare
CA23004810,"03/03/2023, 8:52:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,500 Block 7 ST, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23004753,"03/01/2023, 7:00:00 AM","03/03/2023, 8:48:43 PM",LETHBRIDGE,AB,.,2900 Block 29 AV, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23004758,"03/02/2023, 9:37:00 PM","03/03/2023, 8:48:44 PM",LETHBRIDGE,AB,.,800 Block 20 ST, RMS] Family Disputes,Other,Family Disputes
P23009834,"03/03/2023, 8:23:34 AM","03/03/2023, 8:48:37 PM",LETHBRIDGE,AB,.,1400 Block ASHGROVE RD,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
CA23004808,"03/03/2023, 5:30:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,400 Block SQUAMISH LN, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
CA23004755,"03/02/2023, 8:02:00 PM","03/03/2023, 8:48:44 PM",LETHBRIDGE,AB,.,100 Block MT BLAKISTON BY, RMS] Assist Others,Other,Assist Others
CA23004807,"03/03/2023, 4:00:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,500 Block MAYOR MAGRATH DR, RMS] Assist Others,Other,Assist Others
CA23004754,"03/02/2023, 5:15:00 PM","03/03/2023, 8:48:43 PM",LETHBRIDGE,AB,.,100 Block COLUMBIA BD, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23004774,"03/02/2023, 11:09:00 PM","03/03/2023, 8:48:44 PM",LETHBRIDGE,AB,.,600 Block 4 AV, RMS] False Alarm,Other,False Alarm
CA23004739,"03/02/2023, 3:21:00 PM","03/03/2023, 8:49:21 PM",LETHBRIDGE,AB,.,2900 Block 2 AV, RMS] Family Disputes,Other,Family Disputes
P23009830,"03/03/2023, 6:50:36 AM","03/03/2023, 8:48:36 PM",LETHBRIDGE,AB,.,1400 Block ASHGROVE RD,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23009831,"03/03/2023, 7:13:04 AM","03/03/2023, 8:48:36 PM",LETHBRIDGE,AB,.,400 Block SQUAMISH LN,BURGLARY (BREAK-AND-ENTER)/HOME INVASION,Other,BURGLARY (BREAK-AND-ENTER)/HOME INVASION
P23009832,"03/03/2023, 7:24:45 AM","03/03/2023, 8:48:36 PM",LETHBRIDGE,AB,.,300 Block 4 ST,SUBJECT STOP,Proactive Policing,SUBJECT STOP
CA23004805,"03/03/2023, 6:41:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,HIGHLANDS BD & TARTAN BD, RMS] Assist Others,Other,Assist Others
CA23004806,"03/03/2023, 6:50:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,1400 Block ASHGROVE RD, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23004789,"03/03/2023, 2:44:00 AM","03/03/2023, 8:48:45 PM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Natural Deaths,Other,Natural Deaths
P23009827,"03/03/2023, 5:56:37 AM","03/03/2023, 1:46:01 PM",LETHBRIDGE,AB,.,500 Block MAYOR MAGRATH DR,THEFT (LARCENY),Theft,THEFT (LARCENY)
P23009828,"03/03/2023, 6:35:03 AM","03/03/2023, 1:46:01 PM",LETHBRIDGE,AB,.,100 Block COUNTRY CLUB RD,ALARMS,Other,ALARMS
P23009829,"03/03/2023, 6:41:03 AM","03/03/2023, 1:46:01 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,ANIMAL,Proactive Policing,ANIMAL
CA23004719,"03/02/2023, 4:46:00 AM","03/03/2023, 1:46:01 PM",LETHBRIDGE,AB,.,2800 Block 5 AV, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA23004801,"03/03/2023, 4:53:00 AM","03/03/2023, 1:46:01 PM",LETHBRIDGE,AB,.,1700 Block 13 AV, RMS] Theft of Automobile,Theft of Vehicle,Theft of Automobile
P23009824,"03/03/2023, 4:56:36 AM","03/03/2023, 1:46:04 PM",LETHBRIDGE,AB,.,1700 Block 13 AV,THEFT (LARCENY),Theft,THEFT (LARCENY)
P23009825,"03/03/2023, 5:16:38 AM","03/03/2023, 1:46:04 PM",LETHBRIDGE,AB,.,3100 Block FAIRWAY ST,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23009826,"03/03/2023, 5:39:43 AM","03/03/2023, 1:46:04 PM",LETHBRIDGE,AB,.,800 Block 2A AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
CA23000725,"01/10/2023, 5:38:00 PM","03/03/2023, 1:46:12 PM",LETHBRIDGE,AB,.,1100 Block 5 AV, RMS] Check On Welfare,Other,Check On Welfare
RM23050191,"01/10/2023, 7:14:00 PM","03/03/2023, 1:46:06 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23004798,"03/03/2023, 4:23:00 AM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,200 Block 10 ST, RMS] Check On Welfare,Other,Check On Welfare
P23009819,"03/03/2023, 3:44:50 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,1600 Block ST DAVID RD,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23009820,"03/03/2023, 3:50:30 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,1 Block PRIMROSE PL,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23009821,"03/03/2023, 4:00:27 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,1600 Block ST DAVID RD,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23009822,"03/03/2023, 4:00:32 AM","03/03/2023, 1:46:04 PM",LETHBRIDGE,AB,.,1 Block AQUITANIA BD,ALARMS,Other,ALARMS
P23009823,"03/03/2023, 4:23:15 AM","03/03/2023, 1:46:04 PM",LETHBRIDGE,AB,.,200 Block 10 ST,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
CA23004788,"03/03/2023, 2:33:00 AM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,400 Block COLUMBIA BD, RMS] Landlord & Tenant,Other,Landlord & Tenant
CA23004793,"03/03/2023, 3:04:00 AM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,300 Block 5 ST, RMS] Loitering / Panhandling,Quality of Life,Loitering / Panhandling
CA23004790,"03/03/2023, 1:47:00 AM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,400 Block 12 ST, RMS] Assist Others,Other,Assist Others
P23009812,"03/03/2023, 2:43:28 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23009813,"03/03/2023, 2:44:15 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,800 Block 2A AV,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P23009814,"03/03/2023, 3:04:58 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,300 Block 5 ST,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23009815,"03/03/2023, 3:05:25 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,100 Block ST JAMES BD,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23009816,"03/03/2023, 3:14:53 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,2600 Block SOUTH PARKSIDE DR,ALARMS,Other,ALARMS
P23009817,"03/03/2023, 3:41:14 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,1900 Block 13 ST,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23009818,"03/03/2023, 3:41:36 AM","03/03/2023, 1:46:03 PM",LETHBRIDGE,AB,.,100 Block BLACKFOOT BD,SUBJECT STOP,Proactive Policing,SUBJECT STOP
CA23004777,"03/03/2023, 12:05:00 AM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,100 Block PRINCETON CR, RMS] Domestic Related,Other,Domestic Related
CA23004772,"03/02/2023, 5:50:00 AM","03/03/2023, 1:46:08 PM",LETHBRIDGE,AB,.,2200 Block MAYOR MAGRATH DR, RMS] Theft Under,Theft,Theft Under
CA23004783,"03/02/2023, 6:30:00 AM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,1 Block BERKELEY PL, RMS] Theft of Automobile,Theft of Vehicle,Theft of Automobile
CA23004768,"03/02/2023, 6:00:00 PM","03/03/2023, 1:46:08 PM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Check On Welfare,Other,Check On Welfare
CA23004792,"03/02/2023, 11:27:00 PM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,200 Block 12A ST, RMS] Mischief,Property Crime,Mischief
P23009811,"03/03/2023, 2:33:09 AM","03/03/2023, 1:46:02 PM",LETHBRIDGE,AB,.,400 Block COLUMBIA BD,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
CA23004784,"03/02/2023, 10:56:00 PM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,1300 Block 6 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23004782,"03/03/2023, 12:00:00 AM","03/03/2023, 1:46:02 PM",LETHBRIDGE,AB,.,700 Block 5 AV, RMS] Assault,Assault,Assault
CA23004781,"03/03/2023, 12:16:00 AM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,1 Block AV & MAYOR MAGRATH DR, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
P23009800,"03/03/2023, 12:49:19 AM","03/03/2023, 1:46:01 PM",LETHBRIDGE,AB,.,1000 Block 16 ST,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23009801,"03/03/2023, 12:55:55 AM","03/03/2023, 1:46:02 PM",LETHBRIDGE,AB,.,2200 Block 26 AV,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P23009803,"03/03/2023, 1:08:20 AM","03/03/2023, 1:46:02 PM",LETHBRIDGE,AB,.,200 Block LYNX RD,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23009804,"03/03/2023, 1:09:47 AM","03/03/2023, 1:46:02 PM",LETHBRIDGE,AB,.,1 Block HERITAGE BD,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23009805,"03/03/2023, 1:10:13 AM","03/03/2023, 1:46:02 PM",LETHBRIDGE,AB,.,200 Block 10 ST,EMS,Other,EMS
P23009807,"03/03/2023, 1:24:40 AM","03/03/2023, 1:46:02 PM",LETHBRIDGE,AB,.,1200 Block GLACIER DR,FRAUD/DECEPTION,Other,FRAUD/DECEPTION
P23009808,"03/03/2023, 1:36:57 AM","03/03/2023, 1:46:02 PM",LETHBRIDGE,AB,.,400 Block BLACKWOLF BD,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
CA23004746,"03/02/2023, 6:57:00 PM","03/03/2023, 1:46:08 PM",LETHBRIDGE,AB,.,1000 Block MAYOR MAGRATH DR, RMS] Assist Others,Other,Assist Others
CA23004775,"03/02/2023, 10:46:00 PM","03/03/2023, 1:46:09 PM",LETHBRIDGE,AB,.,1200 Block 29 ST, RMS] Impaired Operation (Alcohol),Traffic,Impaired Operation (Alcohol)
CA23004776,"03/02/2023, 11:11:00 PM","03/03/2023, 1:46:01 PM",LETHBRIDGE,AB,.,200 Block 2 AV, RMS] Domestic Related,Other,Domestic Related
CA23004770,"03/02/2023, 10:00:00 PM","03/03/2023, 1:46:08 PM",LETHBRIDGE,AB,.,500 Block 11 ST, RMS] Assist Others,Other,Assist Others
RM23051196,"03/03/2023, 12:22:00 AM","03/03/2023, 1:46:10 PM",LETHBRIDGE,AB,T1H 5J8,1400 Block 30 ST, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
RM23051197,"03/03/2023, 12:30:00 AM","03/03/2023, 1:46:10 PM",LETHBRIDGE,AB,T1H 5K9,1200 Block 29 ST, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
P23009793,"03/02/2023, 11:45:27 PM","03/03/2023, 1:46:14 PM",LETHBRIDGE,AB,.,600 Block 4 AV,ALARMS,Other,ALARMS
P23009794,"03/02/2023, 11:52:00 PM","03/03/2023, 1:46:14 PM",LETHBRIDGE,AB,.,1 Block BERKELEY PL,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23009795,"03/03/2023, 12:05:36 AM","03/03/2023, 1:46:15 PM",LETHBRIDGE,AB,.,100 Block PRINCETON CR,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23009797,"03/03/2023, 12:16:32 AM","03/03/2023, 1:46:15 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23009798,"03/03/2023, 12:38:00 AM","03/03/2023, 1:46:01 PM",LETHBRIDGE,AB,.,800 Block 5 AV,ASSAULT,Assault,ASSAULT
P23009799,"03/03/2023, 12:40:45 AM","03/03/2023, 1:46:01 PM",LETHBRIDGE,AB,.,200 Block 41 ST,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
RM23051195,"03/02/2023, 11:09:00 PM","03/03/2023, 12:46:03 PM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Lost Property,Other,Lost Property
CA23004752,"03/02/2023, 7:00:00 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,1200 Block 2A AV, RMS] Assault - Bh/Weapon,Assault,Assault - Bh/Weapon
CA23004762,"03/02/2023, 10:13:00 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,300 Block 17 ST, RMS] Assault,Assault,Assault
CA23004757,"03/02/2023, 8:43:00 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,200 Block 13 ST, RMS] Drive Disqualified,Traffic,Drive Disqualified
RM23050257,"01/12/2023, 10:39:00 PM","03/03/2023, 12:46:02 PM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Assist Others,Other,Assist Others
P23009778,"03/02/2023, 10:47:50 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,2600 Block BLACKWOLF BD,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23009780,"03/02/2023, 10:52:25 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,200 Block 5 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23009781,"03/02/2023, 10:56:10 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,1300 Block 6 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23009782,"03/02/2023, 10:56:51 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,1200 Block 29 ST,TRAFFIC/TRANSPORTATION INCIDENT (CRASH),Other,TRAFFIC/TRANSPORTATION INCIDENT (CRASH)
P23009783,"03/02/2023, 11:02:51 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,800 Block 2A AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23009784,"03/02/2023, 11:04:19 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,1300 Block MAYOR MAGRATH DR,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23009785,"03/02/2023, 11:10:53 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,3500 Block MAYOR MAGRATH DR,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23009786,"03/02/2023, 11:11:32 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,200 Block 2 AV,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23009787,"03/02/2023, 11:11:34 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,800 Block 5 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23009788,"03/02/2023, 11:14:54 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P23009789,"03/02/2023, 11:17:42 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,600 Block 4 AV,ALARMS,Other,ALARMS
P23009790,"03/02/2023, 11:26:38 PM","03/03/2023, 12:46:01 PM",LETHBRIDGE,AB,.,200 Block 4 AV,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
